Month,Day,Year,SurveyDay,Trapline,Row,TrapNum,Species,Mass,Sex,RepCon,TagNum
7,27,2017,2,7,A,1,CLEAR,.,.,.,.
7,27,2017,2,7,A,2,CLEAR,.,.,.,.
7,27,2017,2,7,A,3,CLEAR,.,.,.,.
7,27,2017,2,7,A,4,CLEAR,.,.,.,.
7,27,2017,2,7,A,5,CLEAR,.,.,.,.
7,27,2017,2,7,A,6,CLEAR,.,.,.,.
7,27,2017,2,7,B,1,PERMAN,16,M,A,33
7,27,2017,2,7,B,2,CLEAR,.,.,.,.
7,27,2017,2,7,B,3,CLEAR,.,.,.,.
7,27,2017,2,7,B,4,CLEAR,.,.,.,.
7,27,2017,2,7,B,5,CLEAR,.,.,.,.
7,27,2017,2,7,B,6,CLEAR,.,.,.,.
7,27,2017,2,7,C,1,CLEAR,.,.,.,.
7,27,2017,2,7,C,2,CLEAR,.,.,.,.
7,27,2017,2,7,C,3,CLEAR,.,.,.,.
7,27,2017,2,7,C,4,CLEAR,.,.,.,.
7,27,2017,2,7,C,5,CLEAR,.,.,.,.
7,27,2017,2,7,C,6,CLEAR,.,.,.,.
7,28,2017,3,7,A,1,CLEAR,.,.,.,.
7,28,2017,3,7,A,2,R,.,.,.,.
7,28,2017,3,7,A,3,CLEAR,.,.,.,.
7,28,2017,3,7,A,4,R/ST,.,.,.,.
7,28,2017,3,7,A,5,R/ST/BM,.,.,.,.
7,28,2017,3,7,A,6,R/ST/BM,.,.,.,.
7,28,2017,3,7,B,1,CLEAR,.,.,.,.
7,28,2017,3,7,B,2,BM,.,.,.,.
7,28,2017,3,7,B,3,CLEAR,.,.,.,.
7,28,2017,3,7,B,4,CLEAR,.,.,.,.
7,28,2017,3,7,B,5,R/ST/BM,.,.,.,.
7,28,2017,3,7,B,6,R/ST/BM,.,.,.,.
7,28,2017,3,7,C,1,R,.,.,.,.
7,28,2017,3,7,C,2,R/BM,.,.,.,.
7,28,2017,3,7,C,3,R,.,.,.,.
7,28,2017,3,7,C,4,R/ST,.,.,.,.
7,28,2017,3,7,C,5,R/ST/BM,.,.,.,.
7,28,2017,3,7,C,6,CLEAR,.,.,.,.
7,26,2017,1,8,A,1,CLEAR,.,.,.,.
7,26,2017,1,8,A,2,CLEAR,.,.,.,.
7,26,2017,1,8,A,3,CLEAR,.,.,.,.
7,26,2017,1,8,A,4,BM,.,.,.,.
7,26,2017,1,8,A,5,BM,.,.,.,.
7,26,2017,1,8,A,6,BM,.,.,.,.
7,26,2017,1,8,B,1,CLEAR,.,.,.,.
7,26,2017,1,8,B,2,CLEAR,.,.,.,.
7,26,2017,1,8,B,3,CLEAR,.,.,.,.
7,26,2017,1,8,B,4,BM,.,.,.,.
7,26,2017,1,8,B,5,BM,.,.,.,.
7,26,2017,1,8,B,6,R/ST/BM,.,.,.,.
7,26,2017,1,8,C,1,CLEAR,.,.,.,.
7,26,2017,1,8,C,2,CLEAR,.,.,.,.
7,26,2017,1,8,C,3,CLEAR,.,.,.,.
7,26,2017,1,8,C,4,CLEAR,.,.,.,.
7,26,2017,1,8,C,5,CLEAR,.,.,.,.
7,26,2017,1,8,C,6,CLEAR,.,.,.,.
7,27,2017,2,8,A,1,CLEAR,.,.,.,.
7,27,2017,2,8,A,2,CLEAR,.,.,.,.
7,27,2017,2,8,A,3,CLEAR,.,.,.,.
7,27,2017,2,8,A,4,CLEAR,.,.,.,.
7,27,2017,2,8,A,5,BM,.,.,.,.
7,27,2017,2,8,A,6,PERMAN,25,M,A,34
7,27,2017,2,8,B,1,R/BM,.,.,.,.
7,27,2017,2,8,B,2,CLEAR,.,.,.,.
7,27,2017,2,8,B,3,CLEAR,.,.,.,.
7,27,2017,2,8,B,4,R/BM,.,.,.,.
7,27,2017,2,8,B,5,CLEAR,.,.,.,.
7,27,2017,2,8,B,6,CLEAR,.,.,.,.
7,27,2017,2,8,C,1,R/BM,.,.,.,.
7,27,2017,2,8,C,2,CLEAR,.,.,.,.
7,27,2017,2,8,C,3,CLEAR,.,.,.,.
7,27,2017,2,8,C,4,CLEAR,.,.,.,.
7,27,2017,2,8,C,5,ST,.,.,.,.
7,27,2017,2,8,C,6,BM,.,.,.,.
7,28,2017,3,8,A,1,R/BM,.,.,.,.
7,28,2017,3,8,A,2,R/ST/BM,.,.,.,.
7,28,2017,3,8,A,3,R/ST/BM,.,.,.,.
7,28,2017,3,8,A,4,R/ST/BM,.,.,.,.
7,28,2017,3,8,A,5,R/ST/BM,.,.,.,.
7,28,2017,3,8,A,6,CLEAR,.,.,.,.
7,28,2017,3,8,B,1,ST/BM,.,.,.,.
7,28,2017,3,8,B,2,R/ST/BM,.,.,.,.
7,28,2017,3,8,B,3,S/BM,.,.,.,.
7,28,2017,3,8,B,4,R/ST/BM,.,.,.,.
7,28,2017,3,8,B,5,BM,.,.,.,.
7,28,2017,3,8,B,6,CLEAR,.,.,.,.
7,28,2017,3,8,C,1,R/ST,.,.,.,.
7,28,2017,3,8,C,2,R/ST/BM,.,.,.,.
7,28,2017,3,8,C,3,CLEAR,.,.,.,.
7,28,2017,3,8,C,4,CLEAR,.,.,.,.
7,28,2017,3,8,C,5,CLEAR,.,.,.,.
7,28,2017,3,8,C,6,CLEAR,.,.,.,.
7,26,2017,1,9,A,1,CLEAR,.,.,.,.
7,26,2017,1,9,A,2,CLEAR,.,.,.,.
7,26,2017,1,9,A,3,MV,RECAPTURE,.,.,21
7,26,2017,1,9,A,4,BM,.,.,.,.
7,26,2017,1,9,A,5,R/BM/ST,.,.,.,.
7,26,2017,1,9,A,6,CLEAR,.,.,.,.
7,26,2017,1,9,B,1,BM,.,.,.,.
7,26,2017,1,9,B,2,CLEAR,.,.,.,.
7,26,2017,1,9,B,3,CLEAR,.,.,.,.
7,26,2017,1,9,B,4,BM,.,.,.,.
7,26,2017,1,9,B,5,BM,.,.,.,.
7,26,2017,1,9,B,6,CLEAR,.,.,.,.
7,26,2017,1,9,C,1,CLEAR,.,.,.,.
7,26,2017,1,9,C,2,CLEAR,.,.,.,.
7,26,2017,1,9,C,3,CLEAR,.,.,.,.
7,26,2017,1,9,C,4,BM,.,.,.,.
7,26,2017,1,9,C,5,CLEAR,.,.,.,.
7,26,2017,1,9,C,6,CLEAR,.,.,.,.
7,27,2017,2,9,A,1,BM,.,.,.,.
7,27,2017,2,9,A,2,MV,25,M,A,DEAD
7,27,2017,2,9,A,3,R/BM,.,.,.,.
7,27,2017,2,9,A,4,BM/ST,.,.,.,.
7,27,2017,2,9,A,5,BM/ST,.,.,.,.
7,27,2017,2,9,A,6,ST,.,.,.,.
7,27,2017,2,9,B,1,BM,.,.,.,.
7,27,2017,2,9,B,2,BM,.,.,.,.
7,27,2017,2,9,B,3,R/ST,.,.,.,.
7,27,2017,2,9,B,4,BM,.,.,.,.
7,27,2017,2,9,B,5,R/BM/ST,.,.,.,.
7,27,2017,2,9,B,6,R/ST,.,.,.,.
7,27,2017,2,9,C,1,R/BM,.,.,.,.
7,27,2017,2,9,C,2,ST,.,.,.,.
7,27,2017,2,9,C,3,BM,.,.,.,.
7,27,2017,2,9,C,4,R/BM,.,.,.,.
7,27,2017,2,9,C,5,R/BM,.,.,.,.
7,27,2017,2,9,C,6,R/ST,.,.,.,.
7,28,2017,3,9,A,1,CLEAR,.,.,.,.
7,28,2017,3,9,A,2,CLEAR,.,.,.,.
7,28,2017,3,9,A,3,CLEAR,.,.,.,.
7,28,2017,3,9,A,4,CLEAR,.,.,.,.
7,28,2017,3,9,A,5,CLEAR,.,.,.,.
7,28,2017,3,9,A,6,CLEAR,.,.,.,.
7,28,2017,3,9,B,1,CLEAR,.,.,.,.
7,28,2017,3,9,B,2,CLEAR,.,.,.,.
7,28,2017,3,9,B,3,CLEAR,.,.,.,.
7,28,2017,3,9,B,4,CLEAR,.,.,.,.
7,28,2017,3,9,B,5,CLEAR,.,.,.,.
7,28,2017,3,9,B,6,CLEAR,.,.,.,.
7,28,2017,3,9,C,1,CLEAR,.,.,.,.
7,28,2017,3,9,C,2,CLEAR,.,.,.,.
7,28,2017,3,9,C,3,CLEAR,.,.,.,.
7,28,2017,3,9,C,4,CLEAR,.,.,.,.
7,28,2017,3,9,C,5,CLEAR,.,.,.,.
7,28,2017,3,9,C,6,CLEAR,.,.,.,.
7,26,2017,1,10,A,1,CLEAR,.,.,.,.
7,26,2017,1,10,A,2,CLEAR,.,.,.,.
7,26,2017,1,10,A,3,CLEAR,.,.,.,.
7,26,2017,1,10,A,4,CLEAR,.,.,.,.
7,26,2017,1,10,A,5,CLEAR,.,.,.,.
7,26,2017,1,10,A,6,CLEAR,.,.,.,.
7,26,2017,1,10,B,1,CLEAR,.,.,.,.
7,26,2017,1,10,B,2,CLEAR,.,.,.,.
7,26,2017,1,10,B,3,CLEAR,.,.,.,.
7,26,2017,1,10,B,4,CLEAR,.,.,.,.
7,26,2017,1,10,B,5,CLEAR,.,.,.,.
7,26,2017,1,10,B,6,CLEAR,.,.,.,.
7,26,2017,1,10,C,1,CLEAR,.,.,.,.
7,26,2017,1,10,C,2,CLEAR,.,.,.,.
7,26,2017,1,10,C,3,CLEAR,.,.,.,.
7,26,2017,1,10,C,4,CLEAR,.,.,.,.
7,26,2017,1,10,C,5,CLEAR,.,.,.,.
7,26,2017,1,10,C,6,ST,.,.,.,.
7,27,2017,2,10,A,1,R/ST,.,.,.,.
7,27,2017,2,10,A,2,R/ST,.,.,.,.
7,27,2017,2,10,A,3,R/ST,.,.,.,.
7,27,2017,2,10,A,4,CLEAR,.,.,.,.
7,27,2017,2,10,A,5,BM,.,.,.,.
7,27,2017,2,10,A,6,BM,.,.,.,.
7,27,2017,2,10,B,1,R/BM,.,.,.,.
7,27,2017,2,10,B,2,CLEAR,.,.,.,.
7,27,2017,2,10,B,3,BM/ST,.,.,.,.
7,27,2017,2,10,B,4,BM,.,.,.,.
7,27,2017,2,10,B,5,BM,.,.,.,.
7,27,2017,2,10,B,6,BM,.,.,.,.
7,27,2017,2,10,C,1,R/ST,.,.,.,.
7,27,2017,2,10,C,2,R/ST,.,.,.,.
7,27,2017,2,10,C,3,BM,.,.,.,.
7,27,2017,2,10,C,4,CLEAR,.,.,.,.
7,27,2017,2,10,C,5,BM,.,.,.,.
7,27,2017,2,10,C,6,BM,.,.,.,.
7,28,2017,3,10,A,1,CLEAR,.,.,.,.
7,28,2017,3,10,A,2,CLEAR,.,.,.,.
7,28,2017,3,10,A,3,CLEAR,.,.,.,.
7,28,2017,3,10,A,4,CLEAR,.,.,.,.
7,28,2017,3,10,A,5,CLEAR,.,.,.,.
7,28,2017,3,10,A,6,CLEAR,.,.,.,.
7,28,2017,3,10,B,1,CLEAR,.,.,.,.
7,28,2017,3,10,B,2,CLEAR,.,.,.,.
7,28,2017,3,10,B,3,CLEAR,.,.,.,.
7,28,2017,3,10,B,4,CLEAR,.,.,.,.
7,28,2017,3,10,B,5,CLEAR,.,.,.,.
7,28,2017,3,10,B,6,CLEAR,.,.,.,.
7,28,2017,3,10,C,1,CLEAR,.,.,.,.
7,28,2017,3,10,C,2,CLEAR,.,.,.,.
7,28,2017,3,10,C,3,CLEAR,.,.,.,.
7,28,2017,3,10,C,4,CLEAR,.,.,.,.
7,28,2017,3,10,C,5,CLEAR,.,.,.,.
7,28,2017,3,10,C,6,CLEAR,.,.,.,.
7,26,2017,1,11,A,1,CLEAR,.,.,.,.
7,26,2017,1,11,A,2,CLEAR,.,.,.,.
7,26,2017,1,11,A,3,CLEAR,.,.,.,.
7,26,2017,1,11,A,4,CLEAR,.,.,.,.
7,26,2017,1,11,A,5,CLEAR,.,.,.,.
7,26,2017,1,11,A,6,R,.,.,.,.
7,26,2017,1,11,B,1,CLEAR,.,.,.,.
7,26,2017,1,11,B,2,CLEAR,.,.,.,.
7,26,2017,1,11,B,3,CLEAR,.,.,.,.
7,26,2017,1,11,B,4,CLEAR,.,.,.,.
7,26,2017,1,11,B,5,CLEAR,.,.,.,.
7,26,2017,1,11,B,6,R,.,.,.,.
7,26,2017,1,11,C,1,CLEAR,.,.,.,.
7,26,2017,1,11,C,2,CLEAR,.,.,.,.
7,26,2017,1,11,C,3,CLEAR,.,.,.,.
7,26,2017,1,11,C,4,R/ST,.,.,.,.
7,26,2017,1,11,C,5,ST,.,.,.,.
7,26,2017,1,11,C,6,CLEAR,.,.,.,.
7,27,2017,2,11,A,1,R/BM,.,.,.,.
7,27,2017,2,11,A,2,R/BM,.,.,.,.
7,27,2017,2,11,A,3,ST,.,.,.,.
7,27,2017,2,11,A,4,CLEAR,.,.,.,.
7,27,2017,2,11,A,5,CLEAR,.,.,.,.
7,27,2017,2,11,A,6,BM/ST,.,.,.,.
7,27,2017,2,11,B,1,CLEAR,.,.,.,.
7,27,2017,2,11,B,2,R/BM,.,.,.,.
7,27,2017,2,11,B,3,ST/R,.,.,.,.
7,27,2017,2,11,B,4,R/BM,.,.,.,.
7,27,2017,2,11,B,5,CLEAR,.,.,.,.
7,27,2017,2,11,B,6,R/ST,.,.,.,.
7,27,2017,2,11,C,1,R/BM,.,.,.,.
7,27,2017,2,11,C,2,R/BM,.,.,.,.
7,27,2017,2,11,C,3,CLEAR,.,.,.,.
7,27,2017,2,11,C,4,R/BM,.,.,.,.
7,27,2017,2,11,C,5,R,.,.,.,.
7,27,2017,2,11,C,6,R/BM,.,.,.,.
7,28,2017,3,11,A,1,CLEAR,.,.,.,.
7,28,2017,3,11,A,2,CLEAR,.,.,.,.
7,28,2017,3,11,A,3,CLEAR,.,.,.,.
7,28,2017,3,11,A,4,CLEAR,.,.,.,.
7,28,2017,3,11,A,5,CLEAR,.,.,.,.
7,28,2017,3,11,A,6,CLEAR,.,.,.,.
7,28,2017,3,11,B,1,CLEAR,.,.,.,.
7,28,2017,3,11,B,2,CLEAR,.,.,.,.
7,28,2017,3,11,B,3,CLEAR,.,.,.,.
7,28,2017,3,11,B,4,CLEAR,.,.,.,.
7,28,2017,3,11,B,5,CLEAR,.,.,.,.
7,28,2017,3,11,B,6,CLEAR,.,.,.,.
7,28,2017,3,11,C,1,CLEAR,.,.,.,.
7,28,2017,3,11,C,2,CLEAR,.,.,.,.
7,28,2017,3,11,C,3,CLEAR,.,.,.,.
7,28,2017,3,11,C,4,CLEAR,.,.,.,.
7,28,2017,3,11,C,5,CLEAR,.,.,.,.
7,28,2017,3,11,C,6,CLEAR,.,.,.,.
7,26,2017,1,12,A,1,CLEAR,.,.,.,.
7,26,2017,1,12,A,2,CLEAR,.,.,.,.
7,26,2017,1,12,A,3,CLEAR,.,.,.,.
7,26,2017,1,12,A,4,ST,.,.,.,.
7,26,2017,1,12,A,5,BM,.,.,.,.
7,26,2017,1,12,A,6,R,.,.,.,.
7,26,2017,1,12,B,1,CLEAR,.,.,.,.
7,26,2017,1,12,B,2,ST,.,.,.,.
7,26,2017,1,12,B,3,CLEAR,.,.,.,.
7,26,2017,1,12,B,4,BM,.,.,.,.
7,26,2017,1,12,B,5,CLEAR,.,.,.,.
7,26,2017,1,12,B,6,BM,.,.,.,.
7,26,2017,1,12,C,1,CLEAR,.,.,.,.
7,26,2017,1,12,C,2,ST,.,.,.,.
7,26,2017,1,12,C,3,CLEAR,.,.,.,.
7,26,2017,1,12,C,4,BM,.,.,.,.
7,26,2017,1,12,C,5,CLEAR,.,.,.,.
7,26,2017,1,12,C,6,CLEAR,.,.,.,.
7,27,2017,2,12,A,1,CLEAR,.,.,.,.
7,27,2017,2,12,A,2,ST,.,.,.,.
7,27,2017,2,12,A,3,BM,.,.,.,.
7,27,2017,2,12,A,4,R,.,.,.,.
7,27,2017,2,12,A,5,R/BM,.,.,.,.
7,27,2017,2,12,A,6,BM/ST,.,.,.,.
7,27,2017,2,12,B,1,BM,.,.,.,.
7,27,2017,2,12,B,2,R/BM,.,.,.,.
7,27,2017,2,12,B,3,BM/ST,.,.,.,.
7,27,2017,2,12,B,4,MV,42,M,A,35
7,27,2017,2,12,B,5,R/BM,.,.,.,.
7,27,2017,2,12,B,6,R/BM,.,.,.,.
7,27,2017,2,12,C,1,CLEAR,.,.,.,.
7,27,2017,2,12,C,2,R/BM,.,.,.,.
7,27,2017,2,12,C,3,CLEAR,.,.,.,.
7,27,2017,2,12,C,4,BM,.,.,.,.
7,27,2017,2,12,C,5,R/BM,.,.,.,.
7,27,2017,2,12,C,6,R/BM,.,.,.,.
7,28,2017,3,12,A,1,CLEAR,.,.,.,.
7,28,2017,3,12,A,2,CLEAR,.,.,.,.
7,28,2017,3,12,A,3,CLEAR,.,.,.,.
7,28,2017,3,12,A,4,CLEAR,.,.,.,.
7,28,2017,3,12,A,5,CLEAR,.,.,.,.
7,28,2017,3,12,A,6,MV,45,M,A,37
7,28,2017,3,12,B,1,CLEAR,.,.,.,.
7,28,2017,3,12,B,2,CLEAR,.,.,.,.
7,28,2017,3,12,B,3,CLEAR,.,.,.,.
7,28,2017,3,12,B,4,CLEAR,.,.,.,.
7,28,2017,3,12,B,5,CLEAR,.,.,.,.
7,28,2017,3,12,B,6,CLEAR,.,.,.,.
7,28,2017,3,12,C,1,CLEAR,.,.,.,.
7,28,2017,3,12,C,2,CLEAR,.,.,.,.
7,28,2017,3,12,C,3,CLEAR,.,.,.,.
7,28,2017,3,12,C,4,CLEAR,.,.,.,.
7,28,2017,3,12,C,5,CLEAR,.,.,.,.
7,28,2017,3,12,C,6,CLEAR,.,.,.,.
8,26,2017,1,1,A,1,CLEAR,.,.,.,.
8,26,2017,1,1,A,2,BM,.,.,.,.
8,26,2017,1,1,A,3,CLEAR,.,.,.,.
8,26,2017,1,1,A,4,CLEAR,.,.,.,.
8,26,2017,1,1,A,5,CLEAR,.,.,.,.
8,26,2017,1,1,A,6,BM,.,.,.,.
8,26,2017,1,1,B,1,CLEAR,.,.,.,.
8,26,2017,1,1,B,2,BM,.,.,.,.
8,26,2017,1,1,B,3,CLEAR,.,.,.,.
8,26,2017,1,1,B,4,CLEAR,.,.,.,.
8,26,2017,1,1,B,5,CLEAR,.,.,.,.
8,26,2017,1,1,B,6,BM,.,.,.,.
8,26,2017,1,1,C,1,CLEAR,.,.,.,.
8,26,2017,1,1,C,2,MV,42,F,A,DEAD
8,26,2017,1,1,C,3,CLEAR,.,.,.,.
8,26,2017,1,1,C,4,CLEAR,.,.,.,.
8,26,2017,1,1,C,5,CLEAR,.,.,.,.
8,26,2017,1,1,C,6,MV,48,M,A,44
8,27,2017,2,1,A,1,BM,.,.,.,.
8,27,2017,2,1,A,2,MV,28,M,J,45
8,27,2017,2,1,A,3,CLEAR,.,.,.,.
8,27,2017,2,1,A,4,CLEAR,.,.,.,.
8,27,2017,2,1,A,5,CLEAR,.,.,.,.
8,27,2017,2,1,A,6,BM,.,.,.,.
8,27,2017,2,1,B,1,BM,.,.,.,.
8,27,2017,2,1,B,2,BM,.,.,.,.
8,27,2017,2,1,B,3,CLEAR,.,.,.,.
8,27,2017,2,1,B,4,BM,.,.,.,.
8,27,2017,2,1,B,5,CLEAR,.,.,.,.
8,27,2017,2,1,B,6,BM,.,.,.,.
8,27,2017,2,1,C,1,CLEAR,.,.,.,.
8,27,2017,2,1,C,2,R,.,.,.,.
8,27,2017,2,1,C,3,CLEAR,.,.,.,.
8,27,2017,2,1,C,4,BM,.,.,.,.
8,27,2017,2,1,C,5,CLEAR,.,.,.,.
8,27,2017,2,1,C,6,CLEAR,.,.,.,.
8,28,2017,3,1,A,1,BM,.,.,.,.
8,28,2017,3,1,A,2,BM,.,.,.,.
8,28,2017,3,1,A,3,MV,67,F,A,52
8,28,2017,3,1,A,4,MV,45,M,A,DEAD
8,28,2017,3,1,A,5,BM,.,.,.,.
8,28,2017,3,1,A,6,BM,.,.,.,.
8,28,2017,3,1,B,1,BM,.,.,.,.
8,28,2017,3,1,B,2,MV,65,F,A,DEAD
8,28,2017,3,1,B,3,MV,50,F,A,DEAD
8,28,2017,3,1,B,4,BM,.,.,.,.
8,28,2017,3,1,B,5,MV,55,F,A,DEAD
8,28,2017,3,1,B,6,BM,.,.,.,.
8,28,2017,3,1,C,1,BM,.,.,.,.
8,28,2017,3,1,C,2,BM,.,.,.,.
8,28,2017,3,1,C,3,BM,.,.,.,.
8,28,2017,3,1,C,4,BM,.,.,.,.
8,28,2017,3,1,C,5,BM,.,.,.,.
8,28,2017,3,1,C,6,MV,35,M,A,DEAD
8,26,2017,1,2,A,1,CLEAR,.,.,.,.
8,26,2017,1,2,A,2,CLEAR,.,.,.,.
8,26,2017,1,2,A,3,CLEAR,.,.,.,.
8,26,2017,1,2,A,4,CLEAR,.,.,.,.
8,26,2017,1,2,A,5,CLEAR,.,.,.,.
8,26,2017,1,2,A,6,CLEAR,.,.,.,.
8,26,2017,1,2,B,1,CLEAR,.,.,.,.
8,26,2017,1,2,B,2,CLEAR,.,.,.,.
8,26,2017,1,2,B,3,CLEAR,.,.,.,.
8,26,2017,1,2,B,4,CLEAR,.,.,.,.
8,26,2017,1,2,B,5,CLEAR,.,.,.,.
8,26,2017,1,2,B,6,CLEAR,.,.,.,.
8,26,2017,1,2,C,1,CLEAR,.,.,.,.
8,26,2017,1,2,C,2,CLEAR,.,.,.,.
8,26,2017,1,2,C,3,CLEAR,.,.,.,.
8,26,2017,1,2,C,4,CLEAR,.,.,.,.
8,26,2017,1,2,C,5,CLEAR,.,.,.,.
8,26,2017,1,2,C,6,CLEAR,.,.,.,.
8,27,2017,2,2,A,1,CLEAR,.,.,.,.
8,27,2017,2,2,A,2,CLEAR,.,.,.,.
8,27,2017,2,2,A,3,MV,RECAPTURE,.,.,6
8,27,2017,2,2,A,4,BM,.,.,.,.
8,27,2017,2,2,A,5,CLEAR,.,.,.,.
8,27,2017,2,2,A,6,CLEAR,.,.,.,.
8,27,2017,2,2,B,1,CLEAR,.,.,.,.
8,27,2017,2,2,B,2,CLEAR,.,.,.,.
8,27,2017,2,2,B,3,CLEAR,.,.,.,.
8,27,2017,2,2,B,4,CLEAR,.,.,.,.
8,27,2017,2,2,B,5,CLEAR,.,.,.,.
8,27,2017,2,2,B,6,R,.,.,.,.
8,27,2017,2,2,C,1,CLEAR,.,.,.,.
8,27,2017,2,2,C,2,CLEAR,.,.,.,.
8,27,2017,2,2,C,3,CLEAR,.,.,.,.
8,27,2017,2,2,C,4,CLEAR,.,.,.,.
8,27,2017,2,2,C,5,CLEAR,.,.,.,.
8,27,2017,2,2,C,6,CLEAR,.,.,.,.
8,28,2017,3,2,A,1,CLEAR,.,.,.,.
8,28,2017,3,2,A,2,CLEAR,.,.,.,.
8,28,2017,3,2,A,3,CLEAR,.,.,.,.
8,28,2017,3,2,A,4,BM,.,.,.,.
8,28,2017,3,2,A,5,CLEAR,.,.,.,.
8,28,2017,3,2,A,6,CLEAR,.,.,.,.
8,28,2017,3,2,B,1,CLEAR,.,.,.,.
8,28,2017,3,2,B,2,CLEAR,.,.,.,.
8,28,2017,3,2,B,3,MV,44,M,A,51
8,28,2017,3,2,B,4,CLEAR,.,.,.,.
8,28,2017,3,2,B,5,CLEAR,.,.,.,.
8,28,2017,3,2,B,6,CLEAR,.,.,.,.
8,28,2017,3,2,C,1,CLEAR,.,.,.,.
8,28,2017,3,2,C,2,CLEAR,.,.,.,.
8,28,2017,3,2,C,3,BM,.,.,.,.
8,28,2017,3,2,C,4,CLEAR,.,.,.,.
8,28,2017,3,2,C,5,CLEAR,.,.,.,.
8,28,2017,3,2,C,6,CLEAR,.,.,.,.
8,26,2017,1,3,A,1,CLEAR,.,.,.,.
8,26,2017,1,3,A,2,CLEAR,.,.,.,.
8,26,2017,1,3,A,3,CLEAR,.,.,.,.
8,26,2017,1,3,A,4,CLEAR,.,.,.,.
8,26,2017,1,3,A,5,CLEAR,.,.,.,.
8,26,2017,1,3,A,6,CLEAR,.,.,.,.
8,26,2017,1,3,B,1,CLEAR,.,.,.,.
8,26,2017,1,3,B,2,CLEAR,.,.,.,.
8,26,2017,1,3,B,3,MV,RECAPTURE,GOT AWAY,.,.
8,26,2017,1,3,B,4,CLEAR,.,.,.,.
8,26,2017,1,3,B,5,CLEAR,.,.,.,.
8,26,2017,1,3,B,6,CLEAR,.,.,.,.
8,26,2017,1,3,C,1,CLEAR,.,.,.,.
8,26,2017,1,3,C,2,CLEAR,.,.,.,.
8,26,2017,1,3,C,3,CLEAR,.,.,.,.
8,26,2017,1,3,C,4,CLEAR,.,.,.,.
8,26,2017,1,3,C,5,CLEAR,.,.,.,.
8,26,2017,1,3,C,6,CLEAR,.,.,.,.
8,27,2017,2,3,A,1,CLEAR,.,.,.,.
8,27,2017,2,3,A,2,CLEAR,.,.,.,.
8,27,2017,2,3,A,3,CLEAR,.,.,.,.
8,27,2017,2,3,A,4,CLEAR,.,.,.,.
8,27,2017,2,3,A,5,CLEAR,.,.,.,.
8,27,2017,2,3,A,6,CLEAR,.,.,.,.
8,27,2017,2,3,B,1,CLEAR,.,.,.,.
8,27,2017,2,3,B,2,CLEAR,.,.,.,.
8,27,2017,2,3,B,3,CLEAR,.,.,.,.
8,27,2017,2,3,B,4,MV,51,RECAPTRE,A,28
8,27,2017,2,3,B,5,CLEAR,.,.,.,.
8,27,2017,2,3,B,6,CLEAR,.,.,.,.
8,27,2017,2,3,C,1,CLEAR,.,.,.,.
8,27,2017,2,3,C,2,CLEAR,.,.,.,.
8,27,2017,2,3,C,3,CLEAR,.,.,.,.
8,27,2017,2,3,C,4,CLEAR,.,.,.,.
8,27,2017,2,3,C,5,CLEAR,.,.,.,.
8,27,2017,2,3,C,6,CLEAR,.,.,.,.
8,28,2017,3,3,A,1,CLEAR,.,.,.,.
8,28,2017,3,3,A,2,CLEAR,.,.,.,.
8,28,2017,3,3,A,3,CLEAR,.,.,.,.
8,28,2017,3,3,A,4,CLEAR,.,.,.,.
8,28,2017,3,3,A,5,CLEAR,.,.,.,.
8,28,2017,3,3,A,6,CLEAR,.,.,.,.
8,28,2017,3,3,B,1,CLEAR,.,.,.,.
8,28,2017,3,3,B,2,CLEAR,.,.,.,.
8,28,2017,3,3,B,3,CLEAR,.,.,.,.
8,28,2017,3,3,B,4,BM,.,.,.,.
8,28,2017,3,3,B,5,CLEAR,.,.,.,.
8,28,2017,3,3,B,6,CLEAR,.,.,.,.
8,28,2017,3,3,C,1,CLEAR,.,.,.,.
8,28,2017,3,3,C,2,CLEAR,.,.,.,.
8,28,2017,3,3,C,3,CLEAR,.,.,.,.
8,28,2017,3,3,C,4,MV,RECAPTURE,.,.,"28, DEAD"
8,28,2017,3,3,C,5,CLEAR,.,.,.,.
8,28,2017,3,3,C,6,CLEAR,.,.,.,.
8,26,2017,1,4,A,1,BM,.,.,.,.
8,26,2017,1,4,A,2,BM,.,.,.,.
8,26,2017,1,4,A,3,CLEAR,.,.,.,.
8,26,2017,1,4,A,4,CLEAR,.,.,.,.
8,26,2017,1,4,A,5,CLEAR,.,.,.,.
8,26,2017,1,4,A,6,CLEAR,.,.,.,.
8,26,2017,1,4,B,1,CLEAR,.,.,.,.
8,26,2017,1,4,B,2,STS,17,M,A,DEAD
8,26,2017,1,4,B,3,CLEAR,.,.,.,.
8,26,2017,1,4,B,4,CLEAR,.,.,.,.
8,26,2017,1,4,B,5,CLEAR,.,.,.,.
8,26,2017,1,4,B,6,CLEAR,.,.,.,.
8,26,2017,1,4,C,1,BM,.,.,.,.
8,26,2017,1,4,C,2,MV,46,M,A,43
8,26,2017,1,4,C,3,CLEAR,.,.,.,.
8,26,2017,1,4,C,4,CLEAR,.,.,.,.
8,26,2017,1,4,C,5,CLEAR,.,.,.,.
8,26,2017,1,4,C,6,STS,16,F,A,DEAD
8,27,2017,2,4,A,1,BM,.,.,.,.
8,27,2017,2,4,A,2,CLEAR,.,.,.,.
8,27,2017,2,4,A,3,CLEAR,.,.,.,.
8,27,2017,2,4,A,4,CLEAR,.,.,.,.
